"Date","Price","Open","High","Low","Change %"
"Apr 29, 2016","1.1456","1.1354","1.1461","1.1335","0.91%"
"Apr 28, 2016","1.1353","1.1320","1.1370","1.1296","0.28%"
"Apr 27, 2016","1.1321","1.1298","1.1363","1.1274","0.19%"
"Apr 26, 2016","1.1299","1.1264","1.1339","1.1255","0.29%"
"Apr 25, 2016","1.1266","1.1231","1.1280","1.1216","0.28%"
"Apr 22, 2016","1.1234","1.1291","1.1312","1.1220","-0.48%"
"Apr 21, 2016","1.1288","1.1297","1.1396","1.1272","-0.08%"
"Apr 20, 2016","1.1297","1.1356","1.1388","1.1288","-0.54%"
"Apr 19, 2016","1.1358","1.1314","1.1387","1.1302","0.39%"
"Apr 18, 2016","1.1314","1.1297","1.1334","1.1274","0.27%"
"Apr 15, 2016","1.1283","1.1271","1.1320","1.1246","0.13%"
"Apr 14, 2016","1.1268","1.1274","1.1296","1.1234","-0.05%"
"Apr 13, 2016","1.1274","1.1385","1.1393","1.1266","-0.98%"
"Apr 12, 2016","1.1386","1.1408","1.1466","1.1347","-0.19%"
"Apr 11, 2016","1.1408","1.1407","1.1448","1.1373","0.06%"
"Apr 08, 2016","1.1401","1.1379","1.1421","1.1349","0.21%"
"Apr 07, 2016","1.1377","1.1398","1.1455","1.1337","-0.19%"
"Apr 06, 2016","1.1399","1.1384","1.1434","1.1327","0.13%"
"Apr 05, 2016","1.1384","1.1389","1.1406","1.1336","-0.07%"
"Apr 04, 2016","1.1392","1.1393","1.1414","1.1357","0.04%"
"Apr 01, 2016","1.1387","1.1380","1.1439","1.1334","0.06%"
"Mar 31, 2016","1.1380","1.1338","1.1413","1.1309","0.37%"
"Mar 30, 2016","1.1338","1.1290","1.1366","1.1281","0.42%"
"Mar 29, 2016","1.1291","1.1198","1.1305","1.1168","0.85%"
"Mar 28, 2016","1.1196","1.1164","1.1221","1.1154","0.27%"
"Mar 25, 2016","1.1166","1.1176","1.1189","1.1153","-0.07%"
"Mar 24, 2016","1.1174","1.1179","1.1188","1.1143","-0.09%"
"Mar 23, 2016","1.1184","1.1218","1.1224","1.1158","-0.29%"
"Mar 22, 2016","1.1217","1.1245","1.1263","1.1190","-0.21%"
"Mar 21, 2016","1.1241","1.1270","1.1286","1.1235","-0.26%"
"Mar 18, 2016","1.1270","1.1319","1.1339","1.1257","-0.43%"
"Mar 17, 2016","1.1319","1.1224","1.1344","1.1205","0.84%"
"Mar 16, 2016","1.1225","1.1110","1.1245","1.1058","1.04%"
"Mar 15, 2016","1.1109","1.1100","1.1125","1.1071","0.03%"
"Mar 14, 2016","1.1106","1.1151","1.1177","1.1076","-0.42%"
"Mar 11, 2016","1.1153","1.1177","1.1212","1.1081","-0.21%"
"Mar 10, 2016","1.1177","1.0998","1.1218","1.0821","1.62%"
"Mar 09, 2016","1.0999","1.1012","1.1037","1.0946","-0.11%"
"Mar 08, 2016","1.1011","1.1014","1.1059","1.0992","-0.03%"
"Mar 07, 2016","1.1014","1.1008","1.1027","1.0940","0.09%"
"Mar 04, 2016","1.1004","1.0958","1.1045","1.0903","0.43%"
"Mar 03, 2016","1.0957","1.0867","1.0974","1.0853","0.82%"
"Mar 02, 2016","1.0868","1.0868","1.0881","1.0825","0.01%"
"Mar 01, 2016","1.0867","1.0873","1.0896","1.0835","-0.06%"
"Feb 29, 2016","1.0873","1.0932","1.0964","1.0858","-0.56%"
"Feb 26, 2016","1.0934","1.1020","1.1071","1.0913","-0.81%"
"Feb 25, 2016","1.1023","1.1014","1.1052","1.0987","0.09%"
"Feb 24, 2016","1.1013","1.1019","1.1047","1.0957","-0.06%"
"Feb 23, 2016","1.1020","1.1031","1.1055","1.0991","-0.08%"
"Feb 22, 2016","1.1029","1.1128","1.1137","1.1003","-0.94%"
"Feb 19, 2016","1.1134","1.1107","1.1140","1.1067","0.24%"
"Feb 18, 2016","1.1107","1.1130","1.1153","1.1072","-0.19%"
"Feb 17, 2016","1.1128","1.1143","1.1180","1.1104","-0.14%"
"Feb 16, 2016","1.1144","1.1155","1.1196","1.1123","-0.10%"
"Feb 15, 2016","1.1155","1.1251","1.1253","1.1127","-0.93%"
"Feb 12, 2016","1.1260","1.1328","1.1335","1.1215","-0.57%"
"Feb 11, 2016","1.1324","1.1292","1.1378","1.1274","0.30%"
"Feb 10, 2016","1.1290","1.1292","1.1311","1.1159","-0.03%"
"Feb 09, 2016","1.1293","1.1197","1.1339","1.1163","0.85%"
"Feb 08, 2016","1.1198","1.1159","1.1218","1.1087","0.35%"
"Feb 05, 2016","1.1159","1.1209","1.1246","1.1110","-0.44%"
"Feb 04, 2016","1.1208","1.1104","1.1240","1.1070","0.94%"
"Feb 03, 2016","1.1104","1.0917","1.1146","1.0903","1.69%"
"Feb 02, 2016","1.0919","1.0892","1.0944","1.0886","0.28%"
"Feb 01, 2016","1.0888","1.0833","1.0915","1.0814","0.47%"
"Jan 29, 2016","1.0837","1.0938","1.0951","1.0812","-0.93%"
"Jan 28, 2016","1.0939","1.0891","1.0969","1.0869","0.42%"
"Jan 27, 2016","1.0893","1.0871","1.0917","1.0851","0.20%"
"Jan 26, 2016","1.0871","1.0850","1.0875","1.0819","0.20%"
"Jan 25, 2016","1.0849","1.0799","1.0858","1.0788","0.48%"
"Jan 22, 2016","1.0797","1.0874","1.0879","1.0790","-0.71%"
"Jan 21, 2016","1.0874","1.0893","1.0922","1.0779","-0.16%"
"Jan 20, 2016","1.0891","1.0910","1.0977","1.0877","-0.16%"
"Jan 19, 2016","1.0909","1.0892","1.0941","1.0861","0.16%"
"Jan 18, 2016","1.0892","1.0918","1.0941","1.0869","-0.23%"
"Jan 15, 2016","1.0917","1.0866","1.0987","1.0855","0.48%"
"Jan 14, 2016","1.0865","1.0880","1.0945","1.0835","-0.11%"
"Jan 13, 2016","1.0877","1.0858","1.0891","1.0807","0.18%"
"Jan 12, 2016","1.0857","1.0859","1.0904","1.0822","-0.03%"
"Jan 11, 2016","1.0860","1.0923","1.0969","1.0847","-0.66%"
"Jan 08, 2016","1.0932","1.0934","1.0936","1.0804","-0.04%"
"Jan 07, 2016","1.0936","1.0779","1.0941","1.0770","1.44%"
"Jan 06, 2016","1.0781","1.0749","1.0802","1.0721","0.31%"
"Jan 05, 2016","1.0748","1.0831","1.0840","1.0711","-0.77%"
"Jan 04, 2016","1.0831","1.0858","1.0949","1.0783","-0.27%"
"Jan 01, 2016","1.0860","1.0862","1.0869","1.0845","-0.01%"
"Dec 31, 2015","1.0861","1.0932","1.0938","1.0850","-0.65%"
"Dec 30, 2015","1.0932","1.0920","1.0947","1.0903","0.14%"
"Dec 29, 2015","1.0917","1.0968","1.0992","1.0899","-0.46%"
"Dec 28, 2015","1.0968","1.0965","1.0995","1.0951","-0.08%"
"Dec 25, 2015","1.0977","1.0973","1.0979","1.0945","0.05%"
"Dec 24, 2015","1.0972","1.0913","1.0976","1.0903","0.58%"
"Dec 23, 2015","1.0909","1.0955","1.0957","1.0869","-0.42%"
"Dec 22, 2015","1.0955","1.0913","1.0985","1.0901","0.37%"
"Dec 21, 2015","1.0915","1.0863","1.0941","1.0848","0.43%"
"Dec 18, 2015","1.0868","1.0828","1.0877","1.0806","0.40%"
"Dec 17, 2015","1.0825","1.0915","1.0915","1.0800","-0.81%"
"Dec 16, 2015","1.0913","1.0932","1.1008","1.0888","-0.14%"
"Dec 15, 2015","1.0928","1.0991","1.1059","1.0903","-0.58%"
"Dec 14, 2015","1.0992","1.0985","1.1050","1.0946","0.03%"
"Dec 11, 2015","1.0989","1.0943","1.1033","1.0926","0.44%"
"Dec 10, 2015","1.0941","1.1027","1.1029","1.0924","-0.76%"
"Dec 09, 2015","1.1025","1.0888","1.1042","1.0877","1.20%"
"Dec 08, 2015","1.0894","1.0835","1.0901","1.0827","0.54%"
"Dec 07, 2015","1.0835","1.0859","1.0888","1.0795","-0.47%"
"Dec 04, 2015","1.0886","1.0939","1.0957","1.0837","-0.50%"
"Dec 03, 2015","1.0941","1.0616","1.0983","1.0541","3.07%"
"Dec 02, 2015","1.0615","1.0633","1.0644","1.0553","-0.15%"
"Dec 01, 2015","1.0631","1.0566","1.0638","1.0562","0.63%"
"Nov 30, 2015","1.0564","1.0591","1.0596","1.0558","-0.27%"
"Nov 27, 2015","1.0593","1.0610","1.0640","1.0570","-0.16%"
"Nov 26, 2015","1.0610","1.0627","1.0633","1.0600","-0.16%"
"Nov 25, 2015","1.0627","1.0642","1.0690","1.0566","-0.13%"
"Nov 24, 2015","1.0641","1.0634","1.0674","1.0620","0.05%"
"Nov 23, 2015","1.0636","1.0647","1.0658","1.0593","-0.09%"
"Nov 20, 2015","1.0646","1.0736","1.0745","1.0641","-0.82%"
"Nov 19, 2015","1.0734","1.0657","1.0764","1.0654","0.70%"
"Nov 18, 2015","1.0659","1.0640","1.0694","1.0617","0.14%"
"Nov 17, 2015","1.0644","1.0690","1.0696","1.0633","-0.39%"
"Nov 16, 2015","1.0686","1.0751","1.0781","1.0675","-0.86%"
"Nov 13, 2015","1.0779","1.0816","1.0818","1.0715","-0.35%"
"Nov 12, 2015","1.0817","1.0743","1.0829","1.0690","0.68%"
"Nov 11, 2015","1.0744","1.0724","1.0774","1.0705","0.19%"
"Nov 10, 2015","1.0724","1.0751","1.0764","1.0673","-0.26%"
"Nov 09, 2015","1.0752","1.0738","1.0793","1.0719","0.10%"
"Nov 06, 2015","1.0741","1.0886","1.0896","1.0709","-1.31%"
"Nov 05, 2015","1.0884","1.0865","1.0898","1.0835","0.19%"
"Nov 04, 2015","1.0863","1.0962","1.0968","1.0842","-0.96%"
"Nov 03, 2015","1.0968","1.1014","1.1031","1.0936","-0.43%"
"Nov 02, 2015","1.1015","1.1015","1.1053","1.1001","0.08%"
"Oct 30, 2015","1.1006","1.0976","1.1073","1.0964","0.27%"
"Oct 29, 2015","1.0976","1.0924","1.0985","1.0903","0.51%"
"Oct 28, 2015","1.0920","1.1050","1.1096","1.0894","-1.16%"
"Oct 27, 2015","1.1048","1.1056","1.1079","1.1029","-0.07%"
"Oct 26, 2015","1.1056","1.1008","1.1069","1.0987","0.34%"
"Oct 23, 2015","1.1018","1.1111","1.1142","1.0997","-0.80%"
"Oct 22, 2015","1.1107","1.1338","1.1351","1.1098","-2.05%"
"Oct 21, 2015","1.1339","1.1347","1.1380","1.1335","-0.05%"
"Oct 20, 2015","1.1345","1.1326","1.1387","1.1324","0.16%"
"Oct 19, 2015","1.1327","1.1352","1.1382","1.1307","-0.18%"
"Oct 16, 2015","1.1347","1.1383","1.1397","1.1334","-0.32%"
"Oct 15, 2015","1.1383","1.1474","1.1496","1.1363","-0.78%"
"Oct 14, 2015","1.1473","1.1378","1.1490","1.1374","0.83%"
"Oct 13, 2015","1.1379","1.1358","1.1413","1.1346","0.21%"
"Oct 12, 2015","1.1355","1.1355","1.1397","1.1351","-0.03%"
"Oct 09, 2015","1.1358","1.1282","1.1391","1.1269","0.70%"
"Oct 08, 2015","1.1279","1.1235","1.1325","1.1232","0.39%"
"Oct 07, 2015","1.1235","1.1269","1.1284","1.1210","-0.32%"
"Oct 06, 2015","1.1271","1.1193","1.1282","1.1174","0.77%"
"Oct 05, 2015","1.1185","1.1220","1.1290","1.1170","-0.23%"
"Oct 02, 2015","1.1211","1.1196","1.1319","1.1151","0.14%"
"Oct 01, 2015","1.1195","1.1176","1.1210","1.1134","0.16%"
"Sep 30, 2015","1.1177","1.1246","1.1262","1.1157","-0.64%"
"Sep 29, 2015","1.1249","1.1247","1.1285","1.1196","0.03%"
"Sep 28, 2015","1.1246","1.1195","1.1250","1.1149","0.46%"
"Sep 25, 2015","1.1195","1.1227","1.1231","1.1115","-0.31%"
"Sep 24, 2015","1.1230","1.1185","1.1296","1.1164","0.38%"
"Sep 23, 2015","1.1187","1.1120","1.1214","1.1105","0.60%"
"Sep 22, 2015","1.1120","1.1188","1.1209","1.1114","-0.62%"
"Sep 21, 2015","1.1189","1.1284","1.1332","1.1183","-1.03%"
"Sep 18, 2015","1.1305","1.1435","1.1460","1.1267","-1.15%"
"Sep 17, 2015","1.1437","1.1290","1.1442","1.1284","1.30%"
"Sep 16, 2015","1.1290","1.1267","1.1321","1.1212","0.20%"
"Sep 15, 2015","1.1267","1.1313","1.1328","1.1258","-0.48%"
"Sep 14, 2015","1.1321","1.1338","1.1375","1.1285","-0.17%"
"Sep 11, 2015","1.1340","1.1279","1.1349","1.1254","0.53%"
"Sep 10, 2015","1.1280","1.1209","1.1299","1.1174","0.65%"
"Sep 09, 2015","1.1207","1.1202","1.1219","1.1133","0.06%"
"Sep 08, 2015","1.1200","1.1170","1.1229","1.1152","0.29%"
"Sep 07, 2015","1.1168","1.1157","1.1178","1.1120","0.19%"
"Sep 04, 2015","1.1147","1.1124","1.1181","1.1089","0.21%"
"Sep 03, 2015","1.1124","1.1227","1.1246","1.1088","-0.92%"
"Sep 02, 2015","1.1227","1.1311","1.1319","1.1214","-0.81%"
"Sep 01, 2015","1.1319","1.1211","1.1333","1.1206","0.94%"
"Aug 31, 2015","1.1214","1.1176","1.1265","1.1162","0.31%"
"Aug 28, 2015","1.1179","1.1247","1.1310","1.1156","-0.59%"
"Aug 27, 2015","1.1245","1.1314","1.1366","1.1204","-0.62%"
"Aug 26, 2015","1.1315","1.1515","1.1561","1.1290","-1.75%"
"Aug 25, 2015","1.1517","1.1619","1.1625","1.1399","-0.89%"
"Aug 24, 2015","1.1620","1.1363","1.1713","1.1363","2.03%"
"Aug 21, 2015","1.1389","1.1244","1.1393","1.1229","1.31%"
"Aug 20, 2015","1.1242","1.1117","1.1246","1.1105","1.11%"
"Aug 19, 2015","1.1119","1.1023","1.1137","1.1019","0.89%"
"Aug 18, 2015","1.1021","1.1083","1.1096","1.1018","-0.54%"
"Aug 17, 2015","1.1081","1.1106","1.1125","1.1058","-0.23%"
"Aug 14, 2015","1.1107","1.1149","1.1189","1.1096","-0.38%"
"Aug 13, 2015","1.1149","1.1157","1.1189","1.1080","-0.07%"
"Aug 12, 2015","1.1157","1.1040","1.1212","1.1023","1.06%"
"Aug 11, 2015","1.1040","1.1019","1.1088","1.0960","0.19%"
"Aug 10, 2015","1.1019","1.0969","1.1044","1.0927","0.46%"
"Aug 07, 2015","1.0968","1.0930","1.0981","1.0857","0.39%"
"Aug 06, 2015","1.0925","1.0909","1.0944","1.0876","0.17%"
"Aug 05, 2015","1.0906","1.0883","1.0938","1.0849","0.22%"
"Aug 04, 2015","1.0882","1.0951","1.0989","1.0877","-0.63%"
"Aug 03, 2015","1.0951","1.0970","1.0997","1.0941","-0.34%"
"Jul 31, 2015","1.0988","1.0934","1.1114","1.0921","0.50%"
"Jul 30, 2015","1.0933","1.0987","1.0992","1.0894","-0.48%"
"Jul 29, 2015","1.0986","1.1061","1.1086","1.0967","-0.66%"
"Jul 28, 2015","1.1059","1.1089","1.1101","1.1022","-0.32%"
"Jul 27, 2015","1.1094","1.0974","1.1130","1.0970","1.00%"
"Jul 24, 2015","1.0984","1.0983","1.0997","1.0926","0.01%"
"Jul 23, 2015","1.0983","1.0928","1.1019","1.0922","0.45%"
"Jul 22, 2015","1.0934","1.0936","1.0966","1.0869","-0.03%"
"Jul 21, 2015","1.0937","1.0825","1.0970","1.0811","1.02%"
"Jul 20, 2015","1.0827","1.0833","1.0872","1.0810","-0.02%"
"Jul 17, 2015","1.0829","1.0875","1.0907","1.0827","-0.42%"
"Jul 16, 2015","1.0875","1.0947","1.0964","1.0856","-0.68%"
"Jul 15, 2015","1.0949","1.1010","1.1035","1.0930","-0.57%"
"Jul 14, 2015","1.1012","1.1004","1.1084","1.0966","0.07%"
"Jul 13, 2015","1.1004","1.1107","1.1197","1.0995","-1.43%"
"Jul 10, 2015","1.1164","1.1037","1.1218","1.1031","1.14%"
"Jul 09, 2015","1.1038","1.1078","1.1126","1.0992","-0.35%"
"Jul 08, 2015","1.1077","1.1012","1.1094","1.0974","0.59%"
"Jul 07, 2015","1.1012","1.1056","1.1061","1.0917","-0.41%"
"Jul 06, 2015","1.1057","1.0993","1.1097","1.0969","-0.51%"
"Jul 03, 2015","1.1114","1.1086","1.1119","1.1066","0.27%"
"Jul 02, 2015","1.1084","1.1054","1.1124","1.1031","0.27%"
"Jul 01, 2015","1.1054","1.1139","1.1172","1.1042","-0.75%"
"Jun 30, 2015","1.1138","1.1237","1.1246","1.1114","-0.87%"
"Jun 29, 2015","1.1236","1.1031","1.1279","1.0954","0.63%"
"Jun 26, 2015","1.1166","1.1207","1.1221","1.1131","-0.34%"
"Jun 25, 2015","1.1204","1.1204","1.1227","1.1153","-0.03%"
"Jun 24, 2015","1.1207","1.1171","1.1237","1.1156","0.33%"
"Jun 23, 2015","1.1170","1.1341","1.1348","1.1135","-1.51%"
"Jun 22, 2015","1.1341","1.1363","1.1411","1.1312","-0.11%"
"Jun 19, 2015","1.1353","1.1360","1.1393","1.1292","-0.06%"
"Jun 18, 2015","1.1360","1.1337","1.1438","1.1331","0.20%"
"Jun 17, 2015","1.1337","1.1249","1.1360","1.1213","0.79%"
"Jun 16, 2015","1.1248","1.1283","1.1331","1.1206","-0.32%"
"Jun 15, 2015","1.1284","1.1225","1.1294","1.1189","0.13%"
"Jun 12, 2015","1.1269","1.1258","1.1298","1.1151","0.10%"
"Jun 11, 2015","1.1258","1.1325","1.1332","1.1183","-0.60%"
"Jun 10, 2015","1.1326","1.1286","1.1387","1.1261","0.37%"
"Jun 09, 2015","1.1284","1.1292","1.1345","1.1214","-0.07%"
"Jun 08, 2015","1.1292","1.1113","1.1307","1.1080","1.61%"
"Jun 05, 2015","1.1113","1.1239","1.1281","1.1050","-1.12%"
"Jun 04, 2015","1.1239","1.1276","1.1381","1.1227","-0.32%"
"Jun 03, 2015","1.1275","1.1151","1.1284","1.1079","1.08%"
"Jun 02, 2015","1.1155","1.0928","1.1193","1.0915","2.08%"
"Jun 01, 2015","1.0928","1.0989","1.0991","1.0888","-0.55%"
"May 29, 2015","1.0988","1.0948","1.1006","1.0926","0.36%"
"May 28, 2015","1.0949","1.0905","1.0960","1.0869","0.40%"
"May 27, 2015","1.0905","1.0873","1.0931","1.0820","0.29%"
"May 26, 2015","1.0873","1.0978","1.0985","1.0863","-0.96%"
"May 25, 2015","1.0978","1.1006","1.1012","1.0961","-0.36%"
"May 22, 2015","1.1018","1.1115","1.1211","1.1004","-0.85%"
"May 21, 2015","1.1113","1.1092","1.1181","1.1080","0.18%"
"May 20, 2015","1.1093","1.1150","1.1156","1.1063","-0.50%"
"May 19, 2015","1.1149","1.1317","1.1328","1.1119","-1.47%"
"May 18, 2015","1.1315","1.1441","1.1450","1.1298","-1.20%"
"May 15, 2015","1.1452","1.1410","1.1467","1.1324","0.37%"
"May 14, 2015","1.1410","1.1359","1.1447","1.1341","0.47%"
"May 13, 2015","1.1357","1.1214","1.1385","1.1204","1.28%"
"May 12, 2015","1.1214","1.1155","1.1277","1.1134","0.53%"
"May 11, 2015","1.1155","1.1197","1.1207","1.1131","-0.44%"
"May 08, 2015","1.1204","1.1267","1.1290","1.1178","-0.56%"
"May 07, 2015","1.1267","1.1347","1.1393","1.1237","-0.76%"
"May 06, 2015","1.1353","1.1187","1.1372","1.1176","1.49%"
"May 05, 2015","1.1186","1.1147","1.1223","1.1067","0.36%"
"May 04, 2015","1.1146","1.1202","1.1226","1.1123","-0.50%"
"May 01, 2015","1.1202","1.1223","1.1290","1.1176","-0.20%"
"Apr 30, 2015","1.1225","1.1130","1.1269","1.1073","0.84%"
"Apr 29, 2015","1.1132","1.0983","1.1189","1.0960","1.38%"
"Apr 28, 2015","1.0981","1.0894","1.0991","1.0859","0.85%"
"Apr 27, 2015","1.0888","1.0873","1.0928","1.0821","0.13%"
"Apr 24, 2015","1.0874","1.0825","1.0901","1.0785","0.43%"
"Apr 23, 2015","1.0827","1.0726","1.0848","1.0667","0.94%"
"Apr 22, 2015","1.0726","1.0736","1.0802","1.0709","-0.09%"
"Apr 21, 2015","1.0736","1.0740","1.0784","1.0661","-0.01%"
"Apr 20, 2015","1.0737","1.0821","1.0825","1.0713","-0.65%"
"Apr 17, 2015","1.0807","1.0762","1.0850","1.0737","0.42%"
"Apr 16, 2015","1.0762","1.0684","1.0819","1.0625","0.71%"
"Apr 15, 2015","1.0686","1.0655","1.0703","1.0572","0.30%"
"Apr 14, 2015","1.0654","1.0566","1.0709","1.0530","0.81%"
"Apr 13, 2015","1.0568","1.0602","1.0619","1.0520","-0.34%"
"Apr 10, 2015","1.0604","1.0660","1.0685","1.0569","-0.52%"
"Apr 09, 2015","1.0659","1.0781","1.0789","1.0638","-1.13%"
"Apr 08, 2015","1.0781","1.0816","1.0888","1.0764","-0.32%"
"Apr 07, 2015","1.0816","1.0922","1.0957","1.0805","-0.99%"
"Apr 06, 2015","1.0924","1.0991","1.1037","1.0911","-0.49%"
"Apr 03, 2015","1.0978","1.0883","1.1028","1.0864","0.86%"
"Apr 02, 2015","1.0884","1.0764","1.0905","1.0751","1.11%"
"Apr 01, 2015","1.0764","1.0735","1.0801","1.0719","0.31%"
"Mar 31, 2015","1.0731","1.0833","1.0846","1.0713","-0.95%"
"Mar 30, 2015","1.0834","1.0889","1.0897","1.0811","-0.50%"
"Mar 27, 2015","1.0888","1.0886","1.0949","1.0802","0.04%"
"Mar 26, 2015","1.0884","1.0969","1.1052","1.0856","-0.80%"
"Mar 25, 2015","1.0972","1.0926","1.1016","1.0901","0.42%"
"Mar 24, 2015","1.0926","1.0947","1.1031","1.0892","-0.19%"
"Mar 23, 2015","1.0947","1.0837","1.0972","1.0768","1.16%"
"Mar 20, 2015","1.0822","1.0661","1.0883","1.0650","1.52%"
"Mar 19, 2015","1.0660","1.0866","1.0915","1.0613","-1.90%"
"Mar 18, 2015","1.0867","1.0598","1.1033","1.0581","2.54%"
"Mar 17, 2015","1.0598","1.0566","1.0650","1.0551","0.28%"
"Mar 16, 2015","1.0568","1.0494","1.0621","1.0459","0.70%"
"Mar 13, 2015","1.0495","1.0637","1.0639","1.0462","-1.32%"
"Mar 12, 2015","1.0635","1.0547","1.0684","1.0495","0.83%"
"Mar 11, 2015","1.0547","1.0699","1.0718","1.0511","-1.41%"
"Mar 10, 2015","1.0698","1.0851","1.0856","1.0692","-1.42%"
"Mar 09, 2015","1.0852","1.0832","1.0908","1.0823","0.07%"
"Mar 06, 2015","1.0844","1.1033","1.1035","1.0842","-1.70%"
"Mar 05, 2015","1.1031","1.1079","1.1115","1.0989","-0.43%"
"Mar 04, 2015","1.1079","1.1178","1.1187","1.1062","-0.87%"
"Mar 03, 2015","1.1176","1.1183","1.1219","1.1155","-0.08%"
"Mar 02, 2015","1.1185","1.1187","1.1242","1.1159","-0.09%"
"Feb 27, 2015","1.1195","1.1199","1.1248","1.1178","-0.03%"
"Feb 26, 2015","1.1198","1.1361","1.1381","1.1184","-1.44%"
"Feb 25, 2015","1.1362","1.1340","1.1389","1.1334","0.19%"
"Feb 24, 2015","1.1341","1.1336","1.1360","1.1289","0.08%"
"Feb 23, 2015","1.1332","1.1385","1.1414","1.1296","-0.43%"
"Feb 20, 2015","1.1381","1.1370","1.1431","1.1280","0.13%"
"Feb 19, 2015","1.1366","1.1397","1.1450","1.1355","-0.27%"
"Feb 18, 2015","1.1397","1.1412","1.1418","1.1334","-0.13%"
"Feb 17, 2015","1.1412","1.1354","1.1450","1.1322","0.52%"
"Feb 16, 2015","1.1353","1.1385","1.1429","1.1317","-0.28%"
"Feb 13, 2015","1.1385","1.1403","1.1443","1.1380","-0.16%"
"Feb 12, 2015","1.1403","1.1334","1.1423","1.1302","0.61%"
"Feb 11, 2015","1.1334","1.1321","1.1349","1.1280","0.11%"
"Feb 10, 2015","1.1321","1.1327","1.1347","1.1274","-0.03%"
"Feb 09, 2015","1.1324","1.1315","1.1359","1.1271","0.08%"
"Feb 06, 2015","1.1315","1.1477","1.1488","1.1313","-1.41%"
"Feb 05, 2015","1.1477","1.1345","1.1500","1.1304","1.15%"
"Feb 04, 2015","1.1347","1.1482","1.1486","1.1317","-1.17%"
"Feb 03, 2015","1.1481","1.1343","1.1534","1.1313","1.23%"
"Feb 02, 2015","1.1342","1.1284","1.1364","1.1280","0.48%"
"Jan 30, 2015","1.1288","1.1321","1.1366","1.1279","-0.28%"
"Jan 29, 2015","1.1320","1.1287","1.1369","1.1261","0.28%"
"Jan 28, 2015","1.1288","1.1382","1.1385","1.1276","-0.82%"
"Jan 27, 2015","1.1381","1.1237","1.1423","1.1224","1.26%"
"Jan 26, 2015","1.1239","1.1186","1.1297","1.1099","0.28%"
"Jan 23, 2015","1.1208","1.1366","1.1374","1.1114","-1.39%"
"Jan 22, 2015","1.1366","1.1610","1.1648","1.1317","-2.10%"
"Jan 21, 2015","1.1610","1.1553","1.1677","1.1542","0.51%"
"Jan 20, 2015","1.1551","1.1606","1.1616","1.1540","-0.47%"
"Jan 19, 2015","1.1606","1.1551","1.1641","1.1545","0.31%"
"Jan 16, 2015","1.1570","1.1633","1.1650","1.1462","-0.52%"
"Jan 15, 2015","1.1631","1.1789","1.1795","1.1570","-1.34%"
"Jan 14, 2015","1.1789","1.1772","1.1846","1.1726","0.14%"
"Jan 13, 2015","1.1772","1.1833","1.1860","1.1753","-0.52%"
"Jan 12, 2015","1.1834","1.1838","1.1871","1.1786","-0.06%"
"Jan 09, 2015","1.1841","1.1793","1.1848","1.1763","0.41%"
"Jan 08, 2015","1.1793","1.1839","1.1848","1.1753","-0.39%"
"Jan 07, 2015","1.1839","1.1892","1.1898","1.1803","-0.42%"
"Jan 06, 2015","1.1889","1.1933","1.1969","1.1884","-0.38%"
"Jan 05, 2015","1.1934","1.2003","1.2008","1.1883","-0.57%"
"Jan 02, 2015","1.2003","1.2106","1.2111","1.2001","-0.83%"
"Jan 01, 2015","1.2104","1.2100","1.2107","1.2094","0.05%"
"Dec 31, 2014","1.2098","1.2155","1.2172","1.2096","-0.49%"
"Dec 30, 2014","1.2157","1.2151","1.2188","1.2123","0.04%"
"Dec 29, 2014","1.2152","1.2182","1.2221","1.2142","-0.20%"
"Dec 26, 2014","1.2176","1.2224","1.2228","1.2168","-0.38%"
"Dec 25, 2014","1.2222","1.2195","1.2256","1.2186","0.22%"
"Dec 24, 2014","1.2195","1.2172","1.2222","1.2170","0.19%"
"Dec 23, 2014","1.2172","1.2231","1.2247","1.2165","-0.48%"
"Dec 22, 2014","1.2231","1.2226","1.2273","1.2216","0.02%"
"Dec 19, 2014","1.2228","1.2288","1.2305","1.2222","-0.47%"
"Dec 18, 2014","1.2286","1.2342","1.2353","1.2265","-0.46%"
"Dec 17, 2014","1.2343","1.2512","1.2517","1.2322","-1.34%"
"Dec 16, 2014","1.2511","1.2437","1.2571","1.2433","0.59%"
"Dec 15, 2014","1.2437","1.2462","1.2485","1.2414","-0.20%"
"Dec 12, 2014","1.2462","1.2413","1.2487","1.2384","0.41%"
"Dec 11, 2014","1.2411","1.2448","1.2496","1.2370","-0.30%"
"Dec 10, 2014","1.2448","1.2374","1.2449","1.2361","0.59%"
"Dec 09, 2014","1.2375","1.2317","1.2448","1.2292","0.47%"
"Dec 08, 2014","1.2317","1.2278","1.2344","1.2246","0.26%"
"Dec 05, 2014","1.2285","1.2380","1.2393","1.2271","-0.76%"
"Dec 04, 2014","1.2379","1.2313","1.2458","1.2282","0.55%"
"Dec 03, 2014","1.2311","1.2382","1.2391","1.2300","-0.58%"
"Dec 02, 2014","1.2383","1.2471","1.2478","1.2377","-0.70%"
"Dec 01, 2014","1.2470","1.2456","1.2507","1.2419","0.14%"
"Nov 28, 2014","1.2452","1.2468","1.2492","1.2427","-0.12%"
"Nov 27, 2014","1.2467","1.2506","1.2524","1.2464","-0.31%"
"Nov 26, 2014","1.2506","1.2475","1.2532","1.2443","0.25%"
